"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","view_history","record_id","session","project","state_1_ids","state_1_key","state_1_choice","state_1_rt","transition","state","state_2_ids","state_2_key","state_2_choice","state_2_rt","outcome","rocket_colors","planet_colors","screen_resolution","minimum_resolution","trial","drifts","drift_ix","browser_interactions","missing"
"","","","","","two-step-trial","54","301087","0.0-55.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1139","0","1","[2,3]","0","2","961","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","51","[0.742506693895339,0.517609599001296,0.32482814559306,0.461353429197222]","1","0","false"
"","","","","","two-step-trial","55","305223","0.0-56.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1090","1","0","[0,1]","0","0","1030","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","52","[0.752725621530979,0.486302261197492,0.348533596058449,0.473043920004453]","1","0","false"
"","","","","","two-step-trial","56","310126","0.0-57.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1890","1","0","[0,1]","0","0","997","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","53","[0.757583701073848,0.481564151821382,0.32086863977635,0.463224549741815]","1","0","false"
"","","","","","two-step-trial","57","314192","0.0-58.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1003","1","0","[0,1]","0","0","1046","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","54","[0.744198372024838,0.493443534682576,0.305333749312309,0.458234667850068]","1","0","false"
"","","","","","two-step-trial","58","318342","0.0-59.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","971","0","1","[2,3]","0","2","1164","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","55","[0.726388199319124,0.488136990555633,0.332287308890806,0.482831748345454]","1","0","false"
"","","","","","two-step-trial","59","326107","0.0-60.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","942","1","0","[0,1]","0","0","4809","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","56","[0.751226133175923,0.438369249771933,0.275184326318179,0.484296478088947]","1","0","false"
"","","","","","two-step-trial","60","330677","0.0-61.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1324","1","0","[0,1]","0","0","1231","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","57","[0.68706613247323,0.474536820673202,0.273546418698082,0.507542112330629]","1","0","false"
"","","","","","two-step-trial","61","335077","0.0-62.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1071","0","0","[0,1]","1","1","1314","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","58","[0.65981491285985,0.46207432111636,0.290857703603744,0.446072515535291]","1","0","false"
"","","","","","two-step-trial","62","339093","0.0-63.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","976","1","0","[0,1]","0","0","1026","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","59","[0.677526052694099,0.462938244542902,0.27441930514681,0.392466963990376]","1","0","false"
"","","","","","two-step-trial","63","343243","0.0-64.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1156","0","0","[0,1]","1","1","980","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","60","[0.651036999183816,0.453121692802447,0.245220073708556,0.371202454302051]","1","0","false"
"","","","","","two-step-trial","64","347345","0.0-65.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1007","0","1","[2,3]","0","2","1081","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","61","[0.650938743240486,0.429630401121317,0.259854285787237,0.376205943543722]","1","0","false"
"","","","","","two-step-trial","65","351596","0.0-66.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1121","1","0","[0,1]","0","0","1115","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","62","[0.673889795247152,0.442482061177393,0.287038632472395,0.352868679863704]","1","0","false"
"","","","","","two-step-trial","66","355560","0.0-67.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1004","1","1","[2,3]","1","3","947","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","63","[0.636345473668662,0.396384469819745,0.294223372202898,0.369072933436911]","1","0","false"
"","","","","","two-step-trial","67","361727","0.0-68.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","2343","0","0","[0,1]","0","0","1810","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","64","[0.669201305388127,0.37613528605971,0.323945564457743,0.348092368005675]","1","0","false"
"","","","","","two-step-trial","68","365428","0.0-69.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1041","1","0","[0,1]","0","0","646","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","65","[0.641075846657632,0.401827713928626,0.311239271205783,0.358681476196157]","1","0","false"
"","","","","","two-step-trial","69","369130","0.0-70.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","973","1","0","[0,1]","0","0","713","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","66","[0.652596252296108,0.404829822143238,0.273997696564337,0.397035500775139]","1","0","false"
"","","","","","two-step-trial","70","373730","0.0-71.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1387","0","1","[2,3]","0","2","1195","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","67","[0.647639492423724,0.394208064551505,0.304528941293248,0.384688375018269]","1","0","false"
"","","","","","two-step-trial","71","378465","0.0-72.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","972","0","0","[0,1]","1","1","1748","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","68","[0.605755692741934,0.37728162860264,0.273700123976066,0.419648126957525]","1","0","false"
"","","","","","two-step-trial","72","383196","0.0-73.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1070","1","1","[2,3]","1","3","1647","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","69","[0.601778382345686,0.362968042762392,0.276451404826105,0.411742852317498]","1","0","false"
"","","","","","two-step-trial","73","388282","0.0-74.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1210","1","1","[2,3]","1","3","1861","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","70","[0.627549258366713,0.407575121865575,0.300319167654535,0.395447326820765]","1","0","false"
"","","","","","two-step-trial","74","392249","0.0-75.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","905","1","0","[0,1]","0","0","1046","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","71","[0.609534219785209,0.377421170735254,0.321447214009723,0.430316496616395]","1","0","false"
"","","","","","two-step-trial","75","396216","0.0-76.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","938","0","1","[2,3]","0","2","1012","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","72","[0.587694449702218,0.339246048300477,0.326033972688195,0.403271453048362]","1","0","false"
"","","","","","two-step-trial","76","399916","0.0-77.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1054","1","0","[0,1]","0","0","630","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","73","[0.578570715635669,0.375560280446822,0.321781974258722,0.397022138152252]","1","0","false"
"","","","","","two-step-trial","77","404214","0.0-78.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1238","0","1","[2,3]","0","2","1046","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","74","[0.613218523598403,0.368793840033217,0.330338486689675,0.407451133231405]","1","0","false"
"","","","","","two-step-trial","78","408451","0.0-79.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1189","1","0","[0,1]","0","0","1030","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","75","[0.62650218757434,0.34627112411562,0.317971145734521,0.419803119151328]","1","0","false"
"","","","","","two-step-trial","79","412432","0.0-80.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","937","0","1","[2,3]","0","2","1029","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","76","[0.627376947257404,0.441154955075889,0.288835995724099,0.413321431651912]","1","0","false"
